year,instance,predicted_class,true_class,test
1820,submit,moral,moral,null_test
1820,commit,moral,moral,null_test
1820,allegiance,moral,moral,null_test
1820,serve,moral,moral,null_test
1820,abide,moral,moral,null_test
1820,deference,moral,moral,null_test
1820,defer,moral,moral,null_test
1820,revered,moral,moral,null_test
1820,idol,moral,moral,null_test
1820,fear,moral,moral,null_test
1820,veneration,moral,moral,null_test
1820,comply,moral,moral,null_test
1820,piety,moral,moral,null_test
1820,pious,moral,moral,null_test
1820,purity,moral,moral,null_test
1820,pure,moral,moral,null_test
1820,clean,neutral,moral,null_test
1820,sacred,moral,moral,null_test
1820,chaste,moral,moral,null_test
1820,chastity,moral,moral,null_test
1820,holy,moral,moral,null_test
1820,holiness,moral,moral,null_test
1820,sanctify,moral,moral,null_test
1820,saint,neutral,moral,null_test
1820,wholesome,moral,moral,null_test
1820,celibacy,moral,moral,null_test
1820,virgin,moral,moral,null_test
1820,virgins,moral,moral,null_test
1820,austerity,moral,moral,null_test
1820,integrity,moral,moral,null_test
1820,modesty,moral,moral,null_test
1820,abstinence,moral,moral,null_test
1820,abstain,moral,moral,null_test
1820,upright,moral,moral,null_test
1820,maiden,moral,moral,null_test
1820,virtuous,moral,moral,null_test
1820,refined,moral,moral,null_test
1820,decent,moral,moral,null_test
1820,decency,moral,moral,null_test
1820,innocent,moral,moral,null_test
1820,church,moral,moral,null_test
1820,harm,moral,moral,null_test
1820,injure,moral,moral,null_test
1820,injurious,moral,moral,null_test
1820,suffer,moral,moral,null_test
1820,war,moral,moral,null_test
1820,wars,moral,moral,null_test
1820,warlike,neutral,moral,null_test
1820,fight,moral,moral,null_test
1820,battle,neutral,moral,null_test
1820,violence,moral,moral,null_test
1820,violent,moral,moral,null_test
1820,hurt,moral,moral,null_test
1820,kill,moral,moral,null_test
1820,kills,moral,moral,null_test
1820,killed,neutral,moral,null_test
1820,killing,moral,moral,null_test
1820,endanger,moral,moral,null_test
1820,cruel,moral,moral,null_test
1820,brutal,moral,moral,null_test
1820,abuse,moral,moral,null_test
1820,damage,neutral,moral,null_test
1820,detrimental,moral,moral,null_test
1820,detriment,moral,moral,null_test
1820,crush,moral,moral,null_test
1820,attack,neutral,moral,null_test
1820,annihilate,moral,moral,null_test
1820,destroy,moral,moral,null_test
1820,impair,moral,moral,null_test
1820,wound,neutral,moral,null_test
1820,unfair,moral,moral,null_test
1820,unequal,moral,moral,null_test
1820,bias,moral,moral,null_test
1820,unjust,moral,moral,null_test
1820,injustice,moral,moral,null_test
1820,bigotry,moral,moral,null_test
1820,discrimination,moral,moral,null_test
1820,discriminate,moral,moral,null_test
1820,disproportion,neutral,moral,null_test
1820,prejudice,moral,moral,null_test
1820,preference,moral,moral,null_test
1820,exclusion,moral,moral,null_test
1820,exclusive,neutral,moral,null_test
1820,exclude,moral,moral,null_test
1820,foreign,moral,moral,null_test
1820,enemy,moral,moral,null_test
1820,individual,moral,moral,null_test
1820,deceive,moral,moral,null_test
1820,deception,moral,moral,null_test
1820,spy,neutral,moral,null_test
1820,defiance,moral,moral,null_test
1820,rebel,moral,moral,null_test
1820,dissent,moral,moral,null_test
1820,overthrow,moral,moral,null_test
1820,subvert,moral,moral,null_test
1820,seditious,moral,moral,null_test
1820,sedition,moral,moral,null_test
1820,agitated,neutral,moral,null_test
1820,illegal,moral,moral,null_test
1820,lawless,moral,moral,null_test
1820,defy,moral,moral,null_test
1820,alienate,moral,moral,null_test
1820,oppose,moral,moral,null_test
1820,protest,moral,moral,null_test
1820,refuse,moral,moral,null_test
1820,riot,moral,moral,null_test
1820,obstruct,moral,moral,null_test
1820,disgust,moral,moral,null_test
1820,corruption,moral,moral,null_test
1820,depraved,moral,moral,null_test
1820,disease,neutral,moral,null_test
1820,unclean,moral,moral,null_test
1820,dirt,neutral,moral,null_test
1820,contagion,moral,moral,null_test
1820,indecent,moral,moral,null_test
1820,sin,moral,moral,null_test
1820,iniquity,moral,moral,null_test
1820,sinful,moral,moral,null_test
1820,sinner,moral,moral,null_test
1820,sins,moral,moral,null_test
1820,sinned,moral,moral,null_test
1820,whore,moral,moral,null_test
1820,impiety,moral,moral,null_test
1820,impious,moral,moral,null_test
1820,profane,moral,moral,null_test
1820,gross,moral,moral,null_test
1820,repulse,moral,moral,null_test
1820,sick,moral,moral,null_test
1820,promiscuous,moral,moral,null_test
1820,adultery,moral,moral,null_test
1820,debauchery,moral,moral,null_test
1820,defile,neutral,moral,null_test
1820,prostitute,moral,moral,null_test
1820,intemperate,moral,moral,null_test
1820,wanton,moral,moral,null_test
1820,profligate,moral,moral,null_test
1820,filth,moral,moral,null_test
1820,tainted,moral,moral,null_test
1820,stain,moral,moral,null_test
1820,debased,moral,moral,null_test
1820,wickedness,moral,moral,null_test
1820,wicked,moral,moral,null_test
1820,blemish,moral,moral,null_test
1820,pervert,moral,moral,null_test
1820,wretched,moral,moral,null_test
1820,safe,pos,pos,polarity
1820,peace,pos,pos,polarity
1820,compassionate,pos,pos,polarity
1820,compassion,pos,pos,polarity
1820,sympathy,pos,pos,polarity
1820,care,pos,pos,polarity
1820,protect,pos,pos,polarity
1820,protector,pos,pos,polarity
1820,protection,pos,pos,polarity
1820,shield,pos,pos,polarity
1820,shelter,neg,pos,polarity
1820,amity,pos,pos,polarity
1820,secure,pos,pos,polarity
1820,benefit,pos,pos,polarity
1820,defend,pos,pos,polarity
1820,defender,pos,pos,polarity
1820,defence,pos,pos,polarity
1820,guard,neg,pos,polarity
1820,fair,pos,pos,polarity
1820,fairly,neg,pos,polarity
1820,equal,pos,pos,polarity
1820,justice,pos,pos,polarity
1820,justness,pos,pos,polarity
1820,justification,pos,pos,polarity
1820,justifies,neg,pos,polarity
1820,justifiable,neg,pos,polarity
1820,reciprocal,pos,pos,polarity
1820,impartiality,pos,pos,polarity
1820,impartial,pos,pos,polarity
1820,rights,pos,pos,polarity
1820,equity,pos,pos,polarity
1820,equivalent,pos,pos,polarity
1820,balance,pos,pos,polarity
1820,reasonable,pos,pos,polarity
1820,constant,pos,pos,polarity
1820,honest,pos,pos,polarity
1820,together,pos,pos,polarity
1820,nation,neg,pos,polarity
1820,family,pos,pos,polarity
1820,families,pos,pos,polarity
1820,group,neg,pos,polarity
1820,patriot,pos,pos,polarity
1820,community,pos,pos,polarity
1820,companion,pos,pos,polarity
1820,comrades,pos,pos,polarity
1820,collective,pos,pos,polarity
1820,joint,pos,pos,polarity
1820,unison,pos,pos,polarity
1820,unite,pos,pos,polarity
1820,fellow,pos,pos,polarity
1820,devote,pos,pos,polarity
1820,member,pos,pos,polarity
1820,ally,pos,pos,polarity
1820,obedience,pos,pos,polarity
1820,obey,pos,pos,polarity
1820,obedient,pos,pos,polarity
1820,duty,pos,pos,polarity
1820,law,pos,pos,polarity
1820,lawful,pos,pos,polarity
1820,legality,neg,pos,polarity
1820,legal,pos,pos,polarity
1820,duties,pos,pos,polarity
1820,award,pos,pos,polarity
1820,honor,pos,pos,polarity
1820,respect,pos,pos,polarity
1820,respectful,pos,pos,polarity
1820,respected,pos,pos,polarity
1820,respects,pos,pos,polarity
1820,order,pos,pos,polarity
1820,father,pos,pos,polarity
1820,mother,pos,pos,polarity
1820,mothers,pos,pos,polarity
1820,tradition,pos,pos,polarity
1820,hierarchy,pos,pos,polarity
1820,authority,pos,pos,polarity
1820,permit,pos,pos,polarity
1820,permission,pos,pos,polarity
1820,rank,pos,pos,polarity
1820,leader,pos,pos,polarity
1820,lead,neg,pos,polarity
1820,class,pos,pos,polarity
1820,position,pos,pos,polarity
1820,compliance,pos,pos,polarity
1820,command,pos,pos,polarity
1820,supremacy,pos,pos,polarity
1820,control,pos,pos,polarity
1820,submission,pos,pos,polarity
1820,submit,pos,pos,polarity
1820,commit,neg,pos,polarity
1820,allegiance,pos,pos,polarity
1820,serve,pos,pos,polarity
1820,abide,pos,pos,polarity
1820,deference,pos,pos,polarity
1820,defer,pos,pos,polarity
1820,revered,pos,pos,polarity
1820,idol,neg,pos,polarity
1820,fear,neg,pos,polarity
1820,veneration,pos,pos,polarity
1820,comply,pos,pos,polarity
1820,piety,pos,pos,polarity
1820,pious,pos,pos,polarity
1820,purity,pos,pos,polarity
1820,pure,pos,pos,polarity
1820,clean,neg,pos,polarity
1820,sacred,pos,pos,polarity
1820,chaste,pos,pos,polarity
1820,chastity,pos,pos,polarity
1820,holy,pos,pos,polarity
1820,holiness,pos,pos,polarity
1820,sanctify,pos,pos,polarity
1820,saint,pos,pos,polarity
1820,wholesome,pos,pos,polarity
1820,celibacy,pos,pos,polarity
1820,virgin,pos,pos,polarity
1820,virgins,pos,pos,polarity
1820,austerity,pos,pos,polarity
1820,integrity,pos,pos,polarity
1820,modesty,pos,pos,polarity
1820,abstinence,pos,pos,polarity
1820,abstain,neg,pos,polarity
1820,upright,pos,pos,polarity
1820,maiden,pos,pos,polarity
1820,virtuous,pos,pos,polarity
1820,refined,pos,pos,polarity
1820,decent,pos,pos,polarity
1820,decency,pos,pos,polarity
1820,innocent,neg,pos,polarity
1820,church,pos,pos,polarity
1820,harm,neg,neg,polarity
1820,injure,neg,neg,polarity
1820,injurious,neg,neg,polarity
1820,suffer,neg,neg,polarity
1820,war,neg,neg,polarity
1820,wars,neg,neg,polarity
1820,warlike,pos,neg,polarity
1820,fight,pos,neg,polarity
1820,battle,neg,neg,polarity
1820,violence,neg,neg,polarity
1820,violent,neg,neg,polarity
1820,hurt,neg,neg,polarity
1820,kill,neg,neg,polarity
1820,kills,neg,neg,polarity
1820,killed,neg,neg,polarity
1820,killing,neg,neg,polarity
1820,endanger,neg,neg,polarity
1820,cruel,neg,neg,polarity
1820,brutal,neg,neg,polarity
1820,abuse,neg,neg,polarity
1820,damage,neg,neg,polarity
1820,detrimental,pos,neg,polarity
1820,detriment,neg,neg,polarity
1820,crush,neg,neg,polarity
1820,attack,neg,neg,polarity
1820,annihilate,neg,neg,polarity
1820,destroy,neg,neg,polarity
1820,impair,neg,neg,polarity
1820,wound,neg,neg,polarity
1820,unfair,neg,neg,polarity
1820,unequal,neg,neg,polarity
1820,bias,pos,neg,polarity
1820,unjust,neg,neg,polarity
1820,injustice,neg,neg,polarity
1820,bigotry,neg,neg,polarity
1820,discrimination,pos,neg,polarity
1820,discriminate,neg,neg,polarity
1820,disproportion,neg,neg,polarity
1820,prejudice,neg,neg,polarity
1820,preference,pos,neg,polarity
1820,exclusion,pos,neg,polarity
1820,exclusive,pos,neg,polarity
1820,exclude,neg,neg,polarity
1820,foreign,pos,neg,polarity
1820,enemy,neg,neg,polarity
1820,individual,pos,neg,polarity
1820,deceive,neg,neg,polarity
1820,deception,neg,neg,polarity
1820,spy,neg,neg,polarity
1820,defiance,pos,neg,polarity
1820,rebel,neg,neg,polarity
1820,dissent,pos,neg,polarity
1820,overthrow,neg,neg,polarity
1820,subvert,neg,neg,polarity
1820,seditious,neg,neg,polarity
1820,sedition,neg,neg,polarity
1820,agitated,neg,neg,polarity
1820,illegal,neg,neg,polarity
1820,lawless,neg,neg,polarity
1820,defy,neg,neg,polarity
1820,alienate,neg,neg,polarity
1820,oppose,neg,neg,polarity
1820,protest,pos,neg,polarity
1820,refuse,pos,neg,polarity
1820,riot,neg,neg,polarity
1820,obstruct,neg,neg,polarity
1820,disgust,neg,neg,polarity
1820,corruption,neg,neg,polarity
1820,depraved,neg,neg,polarity
1820,disease,neg,neg,polarity
1820,unclean,neg,neg,polarity
1820,dirt,neg,neg,polarity
1820,contagion,neg,neg,polarity
1820,indecent,neg,neg,polarity
1820,sin,neg,neg,polarity
1820,iniquity,neg,neg,polarity
1820,sinful,neg,neg,polarity
1820,sinner,neg,neg,polarity
1820,sins,neg,neg,polarity
1820,sinned,neg,neg,polarity
1820,whore,neg,neg,polarity
1820,impiety,neg,neg,polarity
1820,impious,neg,neg,polarity
1820,profane,neg,neg,polarity
1820,gross,neg,neg,polarity
1820,repulse,neg,neg,polarity
1820,sick,neg,neg,polarity
1820,promiscuous,neg,neg,polarity
1820,adultery,neg,neg,polarity
1820,debauchery,neg,neg,polarity
1820,defile,neg,neg,polarity
1820,prostitute,neg,neg,polarity
1820,intemperate,neg,neg,polarity
1820,wanton,neg,neg,polarity
1820,profligate,neg,neg,polarity
1820,filth,neg,neg,polarity
1820,tainted,neg,neg,polarity
1820,stain,neg,neg,polarity
1820,debased,neg,neg,polarity
1820,wickedness,neg,neg,polarity
1820,wicked,neg,neg,polarity
1820,blemish,neg,neg,polarity
1820,pervert,neg,neg,polarity
1820,wretched,neg,neg,polarity
1810,safe,+care,+care,categorization
1810,peace,+fairness,+care,categorization
1810,compassionate,-sanctity,+care,categorization
1810,compassion,+sanctity,+care,categorization
1810,sympathy,+fairness,+care,categorization
1810,care,+authority,+care,categorization
1810,protect,+care,+care,categorization
1810,protector,+authority,+care,categorization
1810,protection,+care,+care,categorization
1810,shield,-care,+care,categorization
1810,shelter,+care,+care,categorization
1810,amity,+loyalty,+care,categorization
1810,secure,+care,+care,categorization
1810,benefit,+loyalty,+care,categorization
1810,defend,+care,+care,categorization
1810,defender,+care,+care,categorization
1810,defence,+care,+care,categorization
1810,guard,+care,+care,categorization
1810,fair,+fairness,+fairness,categorization
1810,fairly,+fairness,+fairness,categorization
1810,equal,+fairness,+fairness,categorization
1810,justice,+fairness,+fairness,categorization
1810,justness,+fairness,+fairness,categorization
1810,justification,-sanctity,+fairness,categorization
1810,justifies,-fairness,+fairness,categorization
1810,justifiable,+fairness,+fairness,categorization
1810,reciprocal,+care,+fairness,categorization
1810,impartiality,+fairness,+fairness,categorization
1810,impartial,+fairness,+fairness,categorization
1810,rights,+care,+fairness,categorization
1810,equity,+fairness,+fairness,categorization
1810,equivalent,+fairness,+fairness,categorization
1810,balance,+fairness,+fairness,categorization
1810,reasonable,+fairness,+fairness,categorization
1810,constant,+care,+fairness,categorization
1810,honest,+fairness,+fairness,categorization
1810,together,+loyalty,+loyalty,categorization
1810,nation,+loyalty,+loyalty,categorization
1810,family,+loyalty,+loyalty,categorization
1810,families,+loyalty,+loyalty,categorization
1810,group,+loyalty,+loyalty,categorization
1810,patriot,+sanctity,+loyalty,categorization
1810,community,+loyalty,+loyalty,categorization
1810,companion,+sanctity,+loyalty,categorization
1810,comrades,+loyalty,+loyalty,categorization
1810,collective,+loyalty,+loyalty,categorization
1810,joint,+loyalty,+loyalty,categorization
1810,unison,+sanctity,+loyalty,categorization
1810,unite,+loyalty,+loyalty,categorization
1810,fellow,+loyalty,+loyalty,categorization
1810,devote,+authority,+loyalty,categorization
1810,member,+loyalty,+loyalty,categorization
1810,ally,+care,+loyalty,categorization
1810,obedience,+authority,+authority,categorization
1810,obey,+authority,+authority,categorization
1810,obedient,+authority,+authority,categorization
1810,duty,+authority,+authority,categorization
1810,law,+authority,+authority,categorization
1810,lawful,+authority,+authority,categorization
1810,legality,+fairness,+authority,categorization
1810,legal,+fairness,+authority,categorization
1810,duties,+authority,+authority,categorization
1810,award,+fairness,+authority,categorization
1810,honor,+authority,+authority,categorization
1810,respect,+authority,+authority,categorization
1810,respectful,+authority,+authority,categorization
1810,respected,+authority,+authority,categorization
1810,respects,+authority,+authority,categorization
1810,order,+authority,+authority,categorization
1810,father,+authority,+authority,categorization
1810,mother,+authority,+authority,categorization
1810,mothers,+sanctity,+authority,categorization
1810,tradition,+authority,+authority,categorization
1810,hierarchy,-authority,+authority,categorization
1810,authority,+authority,+authority,categorization
